dataset_id,table_id
statista,top_10_apps_gp_dau_overall20180731
statista,top_10_apps_gp_dau_overall20180831
statista,top_10_apps_gp_dau_overall20180930
statista,top_10_apps_gp_dau_overall20181031
statista,top_10_apps_gp_dau_overall20181130
statista,top_10_apps_gp_dau_overall20181231
statista,top_10_apps_gp_dau_overall20190131
statista,top_10_apps_gp_dau_overall20190228
statista,top_10_apps_gp_dau_overall20190331
statista,top_10_apps_gp_dau_overall20190430
statista,top_10_apps_gp_dau_overall20190531
statista,top_10_apps_gp_dau_overall20190630
statista,top_10_apps_gp_dau_overall20190731
statista,top_10_apps_gp_dau_overall20190831
statista,top_10_apps_gp_dau_overall20190930
statista,top_10_apps_gp_dau_overall20191031
statista,top_10_apps_gp_dau_overall20191130
statista,top_10_apps_gp_dau_overall20191231
statista,top_10_apps_gp_dau_overall20200131
statista,top_10_apps_gp_dau_overall20200229
statista,top_10_apps_gp_dau_overall20200331
statista,top_10_apps_gp_dau_overall20200430
statista,top_10_apps_gp_dau_overall20200531
statista,top_10_apps_gp_dau_overall20200630
statista,top_10_apps_gp_dau_overall20200731
statista,top_10_apps_gp_dau_overall20200831
statista,top_10_apps_gp_dau_overall20200930
statista,top_10_apps_gp_dau_overall20201031
statista,top_10_apps_gp_dau_overall20201130
statista,top_10_apps_gp_dau_overall20201231
statista,top_10_apps_gp_dau_overall20210131
statista,top_10_apps_gp_dau_overall20210228
statista,top_10_apps_gp_dau_overall20210331
statista,top_10_apps_gp_dau_overall20210430
statista,top_10_apps_gp_dau_overall20210531
statista,top_10_apps_gp_dau_overall20210630
statista,top_10_apps_gp_dau_overall20210731
statista,top_10_apps_gp_dau_overall20210831
statista,top_10_apps_gp_dau_overall20210930
statista,top_10_apps_gp_dau_overall20211031
statista,top_10_apps_gp_dau_overall20211130
statista,top_10_apps_gp_dau_overall20211231
statista,top_10_apps_gp_dau_overall20220131
statista,top_10_apps_gp_dau_overall20220228
statista,top_10_apps_gp_dau_overall20220331
