dataset_id,table_id
temp,kochava_transactions_app_ids_raw
temp,rev_dl_qtr_growth_since_2016
temp,rev_dl_qtr_growth_since_2019
temp,similar_web_criteria_checkDEV_20210731
temp,similar_web_dailyDEV_20210823
temp,similar_web_dailyDEV_20210830
temp,similar_web_days_checkDEV_20210823
temp,similar_web_days_checkDEV_20210830
temp,similar_web_monthlyDEV_20210731
temp,training_sample
tables_analytics,big_apple_ranks_METADATA
tables_analytics,big_apple_ranks_METADATA_THRESHOLDS
tables_analytics,gp_app_meta_data_METADATA
tables_analytics,gp_app_meta_data_METADATA_THRESHOLDS
tables_analytics,gp_keyword_clean_apps_METADATA
tables_analytics,gp_keyword_clean_apps_METADATA_THRESHOLDS
stg_usage,retention_lambdas_ios_w_zeroes
